date, pm25, pm10, o3, no2, so2, co
2019/8/10, 78, 20, 17, 22, , 5
2019/8/11, 54, 18, 16, 27, 1, 5
2019/8/12, 47, 19, 14, 29, 1, 4
2019/8/13, 48, 21, 16, 37, 1, 5
2019/8/14, 53, 19, 13, 37, 1, 5
2019/8/15, 51, 21, 9, 35, 1, 5
2019/8/16, 53, 15, 4, 33, 1, 6
2019/8/17, 46, 13, 7, 27, 1, 5
2019/8/18, 37, 23, 9, 46, 2, 6
2019/8/19, 63, 28, 18, 39, 1, 6
2019/8/20, 76, 19, 17, 35, 1, 6
2019/8/21, 56, 28, 17, 48, 2, 7
2019/8/22, 74, 32, 15, 45, 2, 7
2019/8/23, 84, 57, 58, 77, 4, 10
2019/8/24, 127, 32, 5, 41, 2, 8
2019/8/25, 83, 16, 8, 33, 1, 8
2019/8/26, 60, 19, 3, 26, 1, 7
2019/8/27, 53, 28, 19, 31, 1, 7
2019/8/28, 68, 16, 7, 20, 1, 6
2019/8/29, 46, 14, 3, 25, 1, 6
2019/8/30, 41, 12, 8, 28, , 5
2019/8/31, 44, 14, 15, 17, , 4
2019/9/1, 45, 12, 7, 16, , 4
2019/9/2, 34, 16, 14, 20, , 4
2019/9/3, 45, 11, 9, 22, , 5
2019/9/4, 36, 13, 6, 27, 1, 5
2019/9/5, 44, 15, 10, 26, 1, 5
2019/9/6, 44, 27, 12, 53, 3, 6
2019/9/7, 66, 26, 13, 50, 3, 6
2019/9/8, 72, 25, 18, 39, 1, 6
2019/9/9, 71, 15, 10, 31, 1, 6
2019/9/10, 49, 18, 13, 38, 1, 6
2019/9/11, 50, 22, 18, 35, 1, 6
2019/9/12, 60, 21, 11, 30, 1, 6
2019/9/13, 53, 20, 12, 31, 1, 6
2019/9/14, 57, 26, 24, 38, 1, 7
2019/9/15, 70, 28, 23, 41, 1, 7
2019/9/16, 70, 39, 34, 39, , 8
2019/9/17, 82, 40, 32, 48, 1, 8
2019/9/18, 88, 39, 37, 52, 1, 8
2019/9/19, 90, 44, 40, 55, 2, 8
2019/9/20, 83, 42, 41, 52, 3, 7
2019/9/21, 81, 36, 47, 32, 2, 6
2019/9/22, 66, 36, 33, 37, 1, 7
2019/9/23, 74, 38, 38, 41, 1, 8
2019/9/24, 79, 43, 40, 49, 1, 9
2019/9/25, 86, 43, 44, 43, 1, 9
2019/9/26, 88, 49, 47, 53, 1, 9
2019/9/27, 108, 46, 41, 49, 1, 9
2019/9/28, 104, 53, 85, 58, 2, 10
2019/9/29, 121, 75, 71, 76, 4, 10
2019/9/30, 161, 62, 51, 65, 5, 7
2019/4/1, 95, 30, 28, 35, , 5
2019/4/2, 68, 31, 26, 36, , 6
2019/4/3, 74, 30, 26, 36, , 6
2019/4/4, 70, 46, 18, 61, 1, 7
2019/4/5, 110, 57, 11, 62, 3, 8
2019/4/6, 130, 20, 12, 31, 1, 6
2019/4/7, 64, 16, 3, 27, 1, 5
2019/4/8, 53, 16, 3, 27, 1, 4
2019/4/9, 52, 16, 3, 28, 1, 4
2019/4/10, 54, 21, 2, 27, 2, 4
2019/4/11, 65, 18, 16, 29, , 6
2019/4/12, 50, 31, 23, 35, , 6
2019/4/13, 76, 28, 16, 31, , 6
2019/4/14, 78, 40, 30, 37, , 6
2019/4/15, 96, 26, 29, 40, , 7
2019/4/16, 69, 25, 18, 41, , 7
2019/4/17, 73, 30, 24, 46, , 7
2019/4/18, 81, 20, 22, 39, , 6
2019/4/19, 58, 23, 21, 36, , 6
2019/4/20, 58, 21, 2, 35, 1, 6
2019/4/21, 57, 20, 1, 26, 2, 4
2019/4/22, 58, 17, 3, 27, 1, 4
2019/4/23, 53, 19, 4, 29, 1, 4
2019/4/24, 58, 22, 6, 30, 1, 5
2019/4/25, 64, 27, 11, 33, 1, 5
2019/4/26, 71, 30, 27, 35, , 6
2019/4/27, 75, 24, 25, 28, , 6
2019/4/28, 65, 31, 14, 34, , 6
2019/4/29, 75, 21, 3, 43, 1, 6
2019/4/30, 57, 35, 13, 45, 2, 9
2019/5/1, 81, 28, 16, 32, , 8
2019/5/2, 73, 38, 25, 39, , 7
2019/5/3, 87, 37, 36, 39, , 6
2019/5/4, 65, 16, 27, 34, , 7
2019/5/5, 55, 11, 24, 34, , 7
2019/5/6, 39, 14, 29, 35, , 6
2019/5/7, 47, 20, 30, 35, , 6
2019/5/8, 58, 13, 11, 40, , 8
2019/5/9, 48, 22, 10, 37, , 8
2019/5/10, 63, 37, 26, 46, , 8
2019/5/11, 85, 28, 31, 35, 1, 7
2019/5/12, 70, 36, 24, 29, , 7
2019/5/13, 92, 24, 8, 31, 1, 7
2019/5/14, 69, 22, , 29, 2, 7
2019/5/15, 61, 27, 3, 24, 1, 6
2019/5/16, 64, 26, 4, 22, 1, 6
2019/5/17, 60, 25, 8, 27, 1, 7
2019/5/18, 60, 24, 10, 28, 1, 7
2019/5/19, 56, 29, 14, 38, 1, 8
2019/5/20, 66, 37, 30, 37, , 8
2019/5/21, 83, 47, 36, 44, , 8
2019/5/22, 90, 38, 30, 36, , 8
2019/5/23, 89, 44, 29, 40, , 9
2019/5/24, 98, 29, 18, 32, , 9
2019/5/25, 68, 16, 5, 27, 1, 8
2019/5/26, 49, 18, 5, 33, 1, 10
2019/5/27, 53, 17, 1, 35, 1, 8
2019/5/28, 53, 24, 21, 34, , 5
2019/5/29, 60, 32, 25, 38, , 5
2019/5/30, 67, 24, 16, 39, 1, 6
2019/5/31, 64, 12, 7, 32, 1, 5
2019/6/1, 38, 11, 6, 30, 1, 5
2019/6/2, 31, 14, 7, 32, 1, 5
2019/6/3, 43, 16, 1, 31, 1, 6
2019/6/4, 52, 13, 1, 23, 1, 5
2019/6/5, 48, 15, 3, 31, 1, 5
2019/6/6, 53, 12, 5, 26, 1, 5
2019/6/7, 40, 12, 4, 25, 1, 5
2019/6/8, 39, 12, 7, 18, , 5
2019/6/9, 32, 15, 4, 27, 1, 6
2019/6/10, 39, 19, 5, 38, 1, 8
2019/6/11, 55, 24, 17, 37, 1, 8
2019/6/12, 63, 21, 13, 38, 1, 7
2019/6/13, 57, 25, 31, 58, 1, 9
2019/6/14, 67, 24, 24, 41, 1, 8
2019/6/15, 65, 29, 37, 28, , 7
2019/6/16, 72, 24, 32, 31, , 7
2019/6/17, 63, 13, 7, 30, 1, 8
2019/6/18, 43, 15, 3, 29, 2, 8
2019/6/19, 45, 11, 3, 24, 1, 7
2019/6/20, 34, 12, 3, 22, 1, 7
2019/6/21, 36, 13, 3, 20, 1, 7
2019/6/22, 36, 14, 5, 19, 1, 7
2019/6/23, 33, 16, 4, 26, 1, 7
2019/6/24, 42, 14, 3, 40, 1, 9
2019/6/25, 45, 15, 6, 35, 1, 8
2019/6/26, 46, 17, 4, 32, 1, 8
2019/6/27, 50, 18, 7, 32, 2, 8
2019/6/28, 51, 17, 7, 33, 1, 9
2019/6/29, 47, 14, 8, 30, 1, 9
2019/6/30, 45, 11, 9, 21, , 8
2019/1/1, 80, 33, 8, 32, 2, 7
2019/1/2, 78, 20, 5, 33, 2, 7
2019/1/3, 63, 30, 8, 38, 2, 7
2019/1/4, 76, 77, , 61, 9, 14
2019/1/5, 156, 38, 3, 26, 4, 9
2019/1/6, 89, 37, 14, 36, 2, 8
2019/1/7, 80, 56, 3, 42, 4, 10
2019/1/8, 128, 40, 13, 32, 2, 8
2019/1/9, 86, 36, 19, 37, 1, 8
2019/1/10, 83, 47, 13, 47, 2, 9
2019/1/11, 107, 84, 1, 76, 7, 14
2019/1/12, 155, 39, 19, 32, 1, 9
2019/1/13, 98, 47, 17, 40, 1, 10
2019/1/14, 113, 34, 20, 43, 1, 10
2019/1/15, 90, 31, 7, 31, 1, 11
2019/1/16, 75, 29, 9, 43, 2, 12
2019/1/17, 75, 37, 17, 39, 1, 11
2019/1/18, 87, 49, 25, 50, 1, 9
2019/1/19, 102, 26, 18, 43, 1, 8
2019/1/20, 72, 37, 17, 35, 1, 10
2019/1/21, 88, 59, 21, 47, 2, 10
2019/1/22, 150, 60, 19, 49, 2, 10
2019/1/23, 143, 58, 27, 49, 2, 8
2019/1/24, 137, 56, 29, 66, 3, 8
2019/1/25, 119, 60, 25, 54, 2, 8
2019/1/26, 141, 60, 31, 38, 1, 7
2019/1/27, 128, 38, 28, 32, 1, 5
2019/1/28, 79, 34, 19, 42, 1, 6
2019/1/29, 76, 31, 22, 40, 1, 6
2019/1/30, 74, 42, 13, 61, 3, 8
2019/1/31, 94, 34, 16, 32, 1, 10
2019/2/1, 84, 44, 21, 35, 1, 9
2019/2/2, 95, 54, 12, 43, 2, 8
2019/2/3, 87, 51, 13, 44, 4, 10
2019/2/4, 104, 49, 20, 25, 1, 10
2019/2/5, 116, 52, 17, 30, 1, 9
2019/2/6, 122, 26, 7, 30, 1, 8
2019/2/7, 70, 32, 11, 29, 1, 8
2019/2/8, 73, 36, 16, 23, , 6
2019/2/9, 76, 21, 16, 22, , 6
2019/2/10, 53, 26, 17, 24, 1, 7
2019/2/11, 67, 17, 13, 31, 1, 6
2019/2/12, 55, 29, 12, 37, 1, 6
2019/2/13, 73, 23, 18, 30, 1, 5
2019/2/14, 62, 21, 16, 31, 1, 6
2019/2/15, 57, 24, 11, 36, 1, 7
2019/2/16, 65, 20, 18, 25, 1, 6
2019/2/17, 53, 18, 19, 31, 1, 6
2019/2/18, 52, 19, 6, 31, 1, 7
2019/2/19, 55, 38, 8, 29, 1, 7
2019/2/20, 88, 33, 7, 30, 1, 7
2019/2/21, 87, 30, 5, 37, 2, 10
2019/2/22, 76, 27, 14, 31, 1, 9
2019/2/23, 68, 12, 7, 27, 1, 10
2019/2/24, 49, 26, 9, 28, 1, 10
2019/2/25, 73, 37, 17, 35, 1, 8
2019/2/26, 85, 45, 21, 36, 1, 7
2019/2/27, 98, 43, 18, 41, 1, 8
2019/2/28, 96, 35, 17, 32, 1, 7
2019/3/1, 79, 39, 15, 37, 1, 8
2019/3/2, 88, 27, 11, 36, 2, 8
2019/3/3, 70, 27, 17, 35, 1, 8
2019/3/4, 70, 29, 26, 38, 1, 9
2019/3/5, 69, 34, 10, 33, 1, 9
2019/3/6, 72, 11, 12, 27, 1, 9
2019/3/7, 42, 17, 20, 35, 1, 8
2019/3/8, 57, 19, 20, 31, 2, 9
2019/3/9, 59, 15, 5, 29, 2, 10
2019/3/10, 55, 18, 10, 33, 1, 10
2019/3/11, 60, 34, 17, 44, 2, 10
2019/3/12, 89, 47, 30, 45, 2, 8
2019/3/13, 102, 45, 30, 42, 1, 9
2019/3/14, 102, 33, 19, 31, 1, 8
2019/3/15, 93, 39, 24, 37, 2, 8
2019/3/16, 82, 49, 41, 33, 1, 8
2019/3/17, 95, 42, 36, 39, 1, 8
2019/3/18, 93, 42, 10, 41, 2, 9
2019/3/19, 99, 51, 20, 38, 1, 9
2019/3/20, 116, 25, 3, 32, 2, 7
2019/3/21, 66, 22, 4, 30, 2, 5
2019/3/22, 60, 19, 18, 28, , 5
2019/3/23, 51, 15, , 26, , 5
2019/3/24, 48, 24, 1, 38, 1, 6
2019/3/25, 69, 30, 18, 39, , 6
2019/3/26, 78, 34, 25, 37, , 6
2019/3/27, 79, 36, 13, 39, 1, 6
2019/3/28, 79, 25, 5, 32, 2, 5
2019/3/29, 65, 26, 14, 33, 1, 7
2019/3/30, 73, 40, 30, 32, , 6
2019/3/31, 91, 50, 30, 34, , 5
2018/10/1, 104, 51, 44, 44, 2, 7
2018/10/2, 97, 52, 52, 47, 2, 7
2018/10/3, 97, 49, 44, 59, 4, 7
2018/10/4, 96, 45, 46, 56, 3, 6
2018/10/5, 91, 40, 42, 55, 3, 7
2018/10/6, 87, 38, 43, 38, 2, 7
2018/10/7, 88, 45, 46, 45, 1, 7
2018/10/8, 96, 39, 30, 40, 1, 7
2018/10/9, 87, 48, 23, 48, 2, 9
2018/10/10, 113, 30, 24, 35, 1, 9
2018/10/11, 79, 28, 18, 34, 1, 8
2018/10/12, 74, 32, 25, 36, 1, 7
2018/10/13, 70, 31, 25, 30, 1, 7
2018/10/14, 65, 31, 22, 38, 1, 6
2018/10/15, 70, 28, 10, 40, 2, 8
2018/10/16, 76, 20, 5, 28, 1, 7
2018/10/17, 62, 16, 16, 29, , 5
2018/10/18, 58, 41, 35, 37, 1, 5
2018/10/19, 89, 35, 27, 39, 1, 5
2018/10/20, 78, 32, 32, 32, 1, 4
2018/10/21, 73, 34, 24, 39, 2, 5
2018/10/22, 80, 39, 16, 42, 1, 7
2018/10/23, 92, 33, 23, 38, 1, 6
2018/10/24, 78, 39, 31, 42, 1, 6
2018/10/25, 88, 53, 25, 58, 4, 7
2018/10/26, 123, 34, 23, 38, 2, 6
2018/10/27, 78, 40, 24, 57, 5, 5
2018/10/28, 78, 33, 26, 52, 3, 4
2018/10/29, 67, 26, 39, 37, 3, 3
2018/10/30, 55, 38, 42, 27, 3, 3
2018/10/31, 71, 38, 39, 30, 2, 4
2018/11/1, 74, 37, 29, 33, 1, 5
2018/11/2, 89, 18, 9, 32, 1, 6
2018/11/3, 48, 23, 16, 26, 1, 6
2018/11/4, 64, 25, 18, 34, 1, 5
2018/11/5, 64, 23, 18, 34, 1, 5
2018/11/6, 54, 28, 19, 35, 1, 6
2018/11/7, 69, 43, 14, 50, 3, 8
2018/11/8, 97, 37, 18, 38, 1, 8
2018/11/9, 86, 35, 21, 33, 1, 7
2018/11/10, 78, 32, 21, 33, 1, 7
2018/11/11, 77, 45, 27, 59, 3, 8
2018/11/12, 104, 39, 53, 49, 1, 8
2018/11/13, 91, 29, 22, 34, 1, 7
2018/11/14, 64, 39, 25, 36, 1, 7
2018/11/15, 75, 38, 22, 36, 1, 7
2018/11/16, 78, 32, 16, 36, 1, 8
2018/11/17, 76, 18, 19, 31, 1, 7
2018/11/18, 53, 27, 12, 36, 2, 8
2018/11/19, 65, 26, 17, 34, 1, 8
2018/11/20, 61, 34, 22, 42, 2, 9
2018/11/21, 71, 23, 13, 28, 1, 9
2018/11/22, 50, 38, 19, 43, 2, 9
2018/11/23, 88, 37, 23, 38, 1, 8
2018/11/24, 81, 29, 20, 36, 1, 8
2018/11/25, 75, 11, 14, 34, 1, 8
2018/11/26, 46, 25, 10, 35, 1, 9
2018/11/27, 71, 20, 7, 35, 1, 9
2018/11/28, 64, 38, 20, 38, 3, 9
2018/11/29, 88, 41, 31, 38, 3, 8
2018/11/30, 82, 48, 31, 36, 4, 9
2018/12/1, 91, 44, 23, 31, 4, 8
2018/12/2, 88, 34, 18, 36, 3, 7
2018/12/3, 74, 24, 4, 38, 4, 6
2018/12/4, 60, 26, 12, 32, 2, 6
2018/12/5, 59, 31, 15, 34, 2, 7
2018/12/6, 69, 31, 20, 26, 2, 8
2018/12/7, 76, 23, 2, 22, 2, 6
2018/12/8, 57, 20, 2, 23, 2, 7
2018/12/9, 57, 20, 1, 28, 3, 7
2018/12/10, 53, 22, 5, 29, 3, 6
2018/12/11, 53, 17, 5, 25, 2, 7
2018/12/12, 39, 31, 5, 26, 2, 8
2018/12/13, 74, 38, 3, 29, 2, 9
2018/12/14, 95, 44, 11, 37, 2, 9
2018/12/15, 101, 47, 8, 33, 3, 9
2018/12/16, 114, 36, 18, 35, 2, 7
2018/12/17, 89, 46, 19, 46, 3, 7
2018/12/18, 96, 55, 31, 41, 2, 6
2018/12/19, 103, 59, 25, 45, 2, 6
2018/12/20, 111, 52, 17, 39, 2, 6
2018/12/21, 122, 51, 21, 41, 2, 6
2018/12/22, 130, 43, 18, 25, 2, 6
2018/12/23, 128, 41, 6, 26, 2, 8
2018/12/24, 72, 29, 13, 31, 2, 7
2018/12/25, 74, 48, 3, 54, 8, 10
2018/12/26, 114, 38, 10, 42, 4, 9
2018/12/27, 95, 30, 15, 27, 2, 7
2018/12/28, 73, 24, 6, 22, 1, 5
2018/12/29, 63, 43, 8, 23, 2, 6
2018/12/30, 100, , , , , 
2018/7/1, 36, 20, 12, 25, 2, 7
2018/7/2, 50, 15, 7, 29, 2, 8
2018/7/3, 38, , 9, 28, 2, 7
2018/7/5, 55, 22, 7, 32, 3, 8
2018/7/6, 52, 22, 7, 29, 2, 9
2018/7/7, 58, 17, 5, 20, 2, 8
2018/7/8, 50, 17, 7, 19, 1, 7
2018/7/9, 45, 23, 10, 27, 1, 4
2018/7/10, 56, 26, 9, 41, 7, 4
2018/7/11, 63, 13, 6, 23, 1, 4
2018/7/12, 42, 12, 6, 23, 1, 5
2018/7/13, 38, 18, 5, 20, 1, 4
2018/7/14, 43, 16, 6, 15, 1, 4
2018/7/15, 38, 20, 10, 19, 1, 4
2018/7/16, 48, 27, 13, 26, 1, 5
2018/7/17, 62, 23, 5, 18, 1, 5
2018/7/18, 55, 16, 8, 19, 1, 5
2018/7/19, 45, 18, 7, 24, 1, 5
2018/7/20, 48, 21, 6, 33, 3, 5
2018/7/21, 52, 16, 5, 30, 6, 5
2018/7/22, 46, 20, 6, 24, 3, 6
2018/7/23, 47, 25, 7, 28, 2, 6
2018/7/24, 55, 26, 7, 24, 1, 6
2018/7/25, 61, 29, 6, 22, 1, 6
2018/7/26, 52, 19, 5, 22, 2, 6
2018/7/27, 57, 16, 4, 24, 2, 6
2018/7/28, 48, 11, 3, 25, 5, 6
2018/7/29, 38, 13, 4, 28, 4, 6
2018/7/30, 40, 20, 7, 24, 3, 6
2018/7/31, 55, 19, 4, 27, 3, 6
2018/8/1, 50, 21, 8, 28, 2, 6
2018/8/2, 47, 24, 8, 26, 2, 7
2018/8/3, 54, 18, 5, 34, 3, 7
2018/8/4, 51, 21, 6, 29, 4, 7
2018/8/5, 59, 21, 4, 33, 5, 8
2018/8/6, 56, 16, 7, 33, 3, 8
2018/8/7, 50, 15, 12, 24, 1, 7
2018/8/8, 47, 22, 11, 20, 1, 7
2018/8/9, 63, , 7, 25, 1, 8
2018/8/20, 112, 42, 14, 68, 4, 8
2018/8/21, 113, 39, 31, 66, 6, 8
2018/8/22, 101, 31, 15, 56, 5, 8
2018/8/23, 85, 52, 39, 71, 7, 9
2018/8/24, 122, 61, 37, 74, 8, 9
2018/8/25, 144, 42, 40, 54, 3, 9
2018/8/26, 108, 28, 20, 55, 3, 9
2018/8/27, 84, 20, 14, 46, 1, 9
2018/8/28, 73, 23, 7, 33, 2, 8
2018/8/29, 60, 33, 6, 32, 2, 7
2018/8/30, 66, 34, 6, 30, 2, 7
2018/8/31, 69, 26, 2, 28, 2, 9
2018/9/1, 68, 16, 2, 29, 3, 8
2018/9/2, 54, 20, 2, 33, 6, 8
2018/9/3, 57, 21, 7, 36, 4, 7
2018/9/4, 57, 25, 12, 47, 4, 8
2018/9/5, 68, 37, 18, 45, 2, 9
2018/9/6, 93, 26, 11, 43, 5, 8
2018/9/7, 74, 35, 14, 45, 1, 10
2018/9/8, 90, 38, 20, 37, 2, 9
2018/9/9, 93, 21, 18, 49, 3, 10
2018/9/10, 59, 47, 27, 67, 5, 11
2018/9/11, 108, 23, 30, 27, 1, 8
2018/9/12, 63, 20, 15, 28, 1, 8
2018/9/13, 58, 28, 15, 42, 4, 9
2018/9/14, 73, 27, 17, 38, 3, 9
2018/9/15, 69, 14, 23, 2, , 6
2018/9/16, 26, 22, 21, 13, 1, 5
2018/9/17, 44, 18, 8, 25, 1, 4
2018/9/18, 45, 28, 9, 45, 5, 4
2018/9/19, 65, 29, 8, 48, 8, 4
2018/9/20, 72, 18, 4, 39, 6, 4
2018/9/21, 45, 21, 6, 32, 6, 4
2018/9/22, 60, 12, 4, 24, 3, 4
2018/9/23, 42, 16, 7, 31, 4, 5
2018/9/24, 51, 22, 27, 33, 1, 5
2018/9/25, 58, 34, 28, 46, 3, 6
2018/9/26, 72, 41, 25, 48, 4, 5
2018/9/27, 81, 49, 26, 48, 3, 6
2018/9/28, 109, 42, 29, 45, 2, 6
2018/9/29, 96, 38, 34, 37, 2, 6
2018/9/30, 91, 45, 44, 48, 2, 7
2018/4/1, 78, 51, 13, 47, 9, 6
2018/4/2, 96, 44, 9, 41, 6, 6
2018/4/3, 87, 39, 11, 32, 3, 6
2018/4/4, 76, 27, 11, 28, 2, 6
2018/4/5, 59, 36, 11, 32, 3, 7
2018/4/6, 62, 62, 31, 23, 1, 4
2018/4/7, 85, 65, 30, 36, 2, 5
2018/4/8, 97, 59, 27, 47, 2, 7
2018/4/9, 96, 41, 21, 44, 1, 7
2018/4/10, 75, 39, 16, 37, 5, 7
2018/4/11, 85, 28, 5, 32, 7, 7
2018/4/12, 70, 19, 4, 27, 3, 7
2018/4/13, 59, 17, 2, 26, 5, 6
2018/4/14, 55, 23, 6, 27, 3, 9
2018/4/15, 63, 21, 8, 30, 1, 8
2018/4/16, 61, 29, 12, 38, 1, 9
2018/4/17, 73, 52, 27, 50, 2, 9
2018/4/18, 102, 45, 34, 45, 2, 8
2018/4/19, 89, 48, 32, 38, 1, 8
2018/4/20, 89, 43, 18, 36, 2, 8
2018/4/21, 85, 41, 14, 30, 2, 8
2018/4/22, 89, 20, 6, 27, 5, 6
2018/4/23, 55, 23, 5, 37, 5, 6
2018/4/24, 63, 31, 16, 36, 1, 7
2018/4/25, 75, 46, 30, 40, 1, 7
2018/4/26, 99, 47, 30, 47, 2, 8
2018/4/27, 113, 49, 29, 41, 2, 7
2018/4/28, 119, 42, 26, 35, 1, 7
2018/4/29, 100, 37, 16, 33, 1, 7
2018/4/30, 88, 21, 4, 27, 7, 6
2018/5/1, 59, 18, 4, 30, 4, 5
2018/5/2, 54, 32, 24, 38, 4, 6
2018/5/3, 78, 30, 33, 36, 1, 5
2018/5/4, 68, 40, 26, 34, 1, 4
2018/5/5, 71, 21, 10, 26, 2, 3
2018/5/6, 43, 14, 4, 23, 4, 3
2018/5/7, 38, 18, 8, 40, 3, 6
2018/5/8, 52, 28, 20, 36, 1, 5
2018/5/9, 67, 36, 36, 34, , 4
2018/5/10, 68, 41, 24, 34, , 5
2018/5/11, 73, 33, 11, 35, 2, 5
2018/5/12, 68, 19, 10, 30, 4, 4
2018/5/13, 51, 17, 6, 30, 2, 5
2018/5/14, 50, 14, 4, 27, 2, 5
2018/5/15, 45, 13, 4, 30, 3, 5
2018/5/16, 43, 13, 4, 26, 2, 5
2018/5/17, 43, 15, 5, 29, 3, 5
2018/5/18, 50, 14, 6, 28, 4, 5
2018/5/19, 47, 12, 6, 26, 4, 5
2018/5/20, 47, 17, 4, 32, 4, 5
2018/5/21, 55, 12, 6, 33, 4, 5
2018/5/22, 46, 20, 7, 49, 6, 6
2018/5/23, 55, 19, 12, 33, 2, 6
2018/5/24, 53, 12, 6, 30, 3, 6
2018/5/25, 38, 14, 6, 26, 2, 6
2018/5/26, 41, 15, 6, 30, 4, 6
2018/5/27, 47, 37, 30, 61, 10, 8
2018/5/28, 88, 22, 15, 47, 6, 7
2018/5/29, 64, 16, 7, 33, 5, 7
2018/5/30, 51, 12, 7, 31, 3, 6
2018/5/31, 51, , 17, 35, 4, 7
2018/6/2, 66, 23, 32, 36, 1, 8
2018/6/3, 55, 22, 17, 29, 1, 8
2018/6/4, 59, 11, 9, 32, 1, 9
2018/6/5, 30, 14, 7, 31, 1, 9
2018/6/6, 37, 6, 11, 29, 1, 9
2018/6/7, 11, 10, 9, 34, 1, 10
2018/6/8, 29, 15, 12, 48, 5, 10
2018/6/9, 36, 21, 24, 47, 4, 10
2018/6/10, 56, 39, 20, 76, 8, 8
2018/6/11, 90, 32, 28, 48, 2, 6
2018/6/12, 83, 15, 9, 37, 1, 6
2018/6/13, 45, 22, 25, 42, 1, 8
2018/6/14, 60, 13, 17, 38, 2, 7
2018/6/15, 36, 12, 28, 32, 1, 5
2018/6/16, 24, 18, 28, 27, 1, 5
2018/6/17, 43, 16, 20, 32, 4, 5
2018/6/18, 44, 16, 11, 23, 1, 5
2018/6/19, 39, 19, 9, 25, 2, 5
2018/6/20, 40, 20, 8, 27, 2, 5
2018/6/21, 46, 16, 7, 30, 2, 7
2018/6/22, 39, 14, 3, 30, 2, 7
2018/6/23, 37, 10, 7, 22, 1, 6
2018/6/24, 28, 8, 5, 27, 2, 7
2018/6/25, 20, 14, 4, 25, 2, 7
2018/6/26, 42, 13, 3, 28, 6, 6
2018/6/27, 41, 10, 6, 25, 3, 6
2018/6/28, 35, 18, 8, 29, 2, 6
2018/6/29, 49, 13, 8, 24, 2, 6
2018/6/30, 30, 14, 10, 25, 2, 7
2018/1/1, 153, 61, 28, 45, 2, 8
2018/1/2, 130, 40, 20, 36, 1, 6
2018/1/3, 75, 29, 20, 32, 1, 6
2018/1/4, 67, 31, 8, 34, 1, 7
2018/1/5, 82, 15, 11, 27, , 7
2018/1/6, 50, 8, 10, 25, , 6
2018/1/7, 33, 14, 14, 26, 1, 8
2018/1/8, 51, 31, 20, 27, 1, 7
2018/1/9, 87, 24, 23, 26, 1, 4
2018/1/10, 62, 23, 22, 31, 1, 4
2018/1/11, 56, 25, 26, 31, 1, 4
2018/1/12, 59, 48, 21, 37, 2, 6
2018/1/13, 92, 34, 23, 35, 1, 5
2018/1/14, 70, 42, 14, 49, 2, 7
2018/1/15, 88, 40, 12, 51, 7, 7
2018/1/16, 87, 79, 19, 84, 13, 11
2018/1/17, 160, 57, 20, 48, 3, 8
2018/1/18, 138, 43, 16, 41, 1, 9
2018/1/19, 109, 43, 14, 40, 2, 9
2018/1/20, 105, 54, 23, 45, 4, 9
2018/1/21, 132, 81, 14, 63, 8, 11
2018/1/22, 170, 54, 27, 44, 2, 11
2018/1/23, 126, 47, 26, 36, 1, 8
2018/1/24, 100, 36, 19, 34, , 8
2018/1/25, 80, 46, 18, 38, 1, 8
2018/1/26, 95, 38, 9, 30, 1, 8
2018/1/27, 85, 35, 13, 30, 1, 8
2018/1/28, 79, 14, 8, 25, 1, 8
2018/1/29, 41, 31, 3, 25, 1, 9
2018/1/30, 88, 14, 12, 25, , 9
2018/1/31, 48, 39, 19, 34, 1, 8
2018/2/1, 100, 42, 14, 30, 1, 8
2018/2/2, 104, 48, 19, 33, 2, 8
2018/2/3, 110, 59, 30, 30, 2, 8
2018/2/4, 137, 53, 20, 31, 2, 7
2018/2/5, 120, 45, 25, 38, 2, 8
2018/2/6, 102, 50, 18, 48, 2, 8
2018/2/7, 110, 43, 16, 40, 2, 9
2018/2/8, 98, 44, 26, 44, 1, 9
2018/2/9, 91, 58, 9, 57, 4, 12
2018/2/10, 135, 59, 21, 42, 3, 10
2018/2/11, 149, 49, 23, 44, 3, 10
2018/2/12, 120, 58, 16, 47, 1, 10
2018/2/13, 107, 51, 16, 51, 1, 9
2018/2/14, 86, 53, 9, 57, 7, 11
2018/2/15, 96, 56, 6, 56, 15, 14
2018/2/16, 130, 44, 19, 30, 2, 10
2018/2/17, 108, 39, 24, 31, 1, 10
2018/2/18, 88, 33, 7, 39, 1, 11
2018/2/19, 82, 35, 9, 39, 3, 12
2018/2/20, 88, 32, 19, 28, , 4
2018/2/21, 77, 26, 18, 23, , 6
2018/2/22, 64, 21, 9, 29, , 7
2018/2/23, 61, 35, 20, 40, 1, 6
2018/2/24, 87, 40, 14, 36, , 7
2018/2/25, 98, 21, 12, 29, , 6
2018/2/26, 55, 33, 20, 39, 1, 5
2018/2/27, 71, 43, 16, 49, 5, 6
2018/2/28, 94, 53, 22, 49, 9, 8
2018/3/1, 131, 42, 25, 42, 1, 7
2018/3/2, 98, 56, 14, 37, 2, 7
2018/3/3, 125, 31, 2, 28, 2, 7
2018/3/4, 88, 25, 1, 28, 7, 5
2018/3/5, 67, 34, 16, 33, 4, 6
2018/3/6, 73, 27, 23, 34, , 6
2018/3/7, 63, 11, 12, 23, , 6
2018/3/8, 37, 23, 16, 35, 1, 5
2018/3/9, 58, 40, 25, 46, 1, 6
2018/3/10, 85, 32, 29, 35, 1, 5
2018/3/11, 71, 39, 16, 48, 1, 6
