date, pm25, pm10, o3, no2, so2, co
2023/6/9, 26, 12, 20, 14, 2, 1
2023/6/10, 38, 11, 32, 8, 2, 1
2023/6/11, 34, 8, 34, 4, 2, 1
2023/6/12, 25, 11, 28, 11, 2, 1
2023/6/13, 35, 13, 39, 17, 2, 2
2023/6/14, 46, 9, 26, 15, 1, 2
2023/6/15, 32, 13, 15, 21, 2, 2
2023/6/16, 41, 10, 10, 16, 2, 2
2023/6/17, 32, 11, 10, 10, 2, 1
2023/6/18, 32, 12, 17, 9, 2, 
2023/6/19, 29, 13, 19, 8, 2, 
2023/6/20, 36, 13, 18, 7, 1, 
2023/6/21, 34, 12, 22, 5, 2, 1
2023/6/22, 31, 13, 15, 8, 2, 
2023/6/23, 35, 14, 13, 10, 2, 1
2023/6/24, 37, 12, 17, 6, 2, 
2023/6/25, 35, 8, 20, 5, 2, 
2023/6/26, 26, 9, 21, 3, 1, 
2023/6/27, 24, 7, 10, 4, 2, 1
2023/6/28, 21, 10, 20, 7, 2, 1
2023/6/29, 23, 11, 11, 10, 2, 1
2023/6/30, 32, 9, 12, 10, 2, 1
2023/1/2, 79, 36, 25, 8, , 3
2023/1/3, 90, 31, 39, 7, , 3
2023/1/4, 82, 31, 45, 9, , 2
2023/1/5, 72, 24, 40, 7, , 2
2023/1/6, 65, 29, 44, 6, , 2
2023/1/7, 73, 36, 42, 6, 1, 2
2023/1/8, 67, 30, 40, 7, , 3
2023/1/9, 68, 8, 18, 8, , 4
2023/1/10, 28, 16, 32, 7, , 4
2023/1/11, 53, 17, 30, 7, , 3
2023/1/12, 50, 22, 19, 16, , 4
2023/1/13, 59, 14, 10, 16, , 5
2023/1/14, 45, 14, 16, 9, , 6
2023/1/15, 44, 8, 18, 7, , 5
2023/1/16, 28, 2, 18, 7, , 5
2023/1/17, 5, 25, 31, 12, , 5
2023/1/18, 63, 28, 34, 20, , 6
2023/1/19, 74, 27, 40, 9, , 5
2023/1/20, 72, 34, 38, 5, , 5
2023/1/21, 74, 26, 33, 5, , 5
2023/1/22, 76, 23, 24, 9, , 5
2023/1/23, 69, 30, 34, 2, , 5
2023/1/24, 72, 52, 34, 4, , 5
2023/1/25, 105, 37, 32, 5, , 4
2023/1/26, 85, 41, 35, 4, , 3
2023/1/27, 82, 52, 41, 4, 1, 2
2023/1/28, 84, 43, 42, 10, 1, 3
2023/1/29, 78, 32, 46, 23, 1, 3
2023/1/30, 74, 30, 45, 11, , 2
2023/1/31, 65, 31, 43, 12, , 2
2023/2/1, 59, 31, 50, 14, , 3
2023/2/2, 66, 30, 44, 5, , 2
2023/2/3, 66, 27, 35, 5, , 1
2023/2/4, 64, 24, 23, 6, , 2
2023/2/5, 71, 16, 29, 6, , 2
2023/2/6, 49, 15, 29, 10, , 2
2023/2/7, 52, 16, 37, 5, , 1
2023/2/8, 47, 14, 33, 6, , 1
2023/2/9, 45, 17, 30, 7, , 2
2023/2/10, 52, 14, 33, 6, , 2
2023/2/11, 52, 17, 32, 6, , 2
2023/2/12, 60, 12, 24, 12, , 1
2023/2/13, 52, 17, 32, 8, , 4
2023/2/14, 42, 18, 41, 8, , 4
2023/2/15, 51, 29, 51, 6, 1, 3
2023/2/16, 71, 34, 49, 12, , 2
2023/2/17, 68, 27, 43, 16, , 2
2023/2/18, 65, 31, 65, 18, , 2
2023/2/19, 66, 42, 66, 6, 1, 4
2023/2/20, 99, 46, 48, 6, 1, 2
2023/2/21, 91, 26, 47, 5, , 1
2023/2/22, 47, 18, 42, 7, 1, 1
2023/2/23, 47, 26, 44, 16, 1, 2
2023/2/24, 60, 35, 41, 6, , 3
2023/2/25, 81, 34, 53, 6, , 3
2023/2/26, 82, 30, 51, 6, , 1
2023/2/27, 52, 24, 46, 8, , 1
2023/2/28, 52, 33, 58, 34, 1, 3
2023/3/1, 74, 42, 74, 14, 1, 3
2023/3/2, 99, 45, 70, 11, 1, 3
2023/3/3, 81, 36, 74, 10, 1, 2
2023/3/4, 72, 34, 73, 12, 1, 2
2023/3/5, 75, 31, 62, 8, 1, 2
2023/3/6, 63, 28, 60, 12, 1, 2
2023/3/7, 62, 26, 40, 21, , 2
2023/3/8, 62, 35, 52, 29, 1, 3
2023/3/9, 74, 32, 85, 9, 1, 2
2023/3/10, 81, 31, 67, 11, 1, 3
2023/3/11, 72, 33, 52, 14, 1, 4
2023/3/12, 71, 61, 48, 8, 1, 4
2023/3/13, 99, 45, 54, 12, 1, 2
2023/3/14, 74, 32, 54, 16, , 2
2023/3/15, 69, 33, 73, 14, 1, 3
2023/3/16, 77, 23, 38, 7, , 1
2023/3/17, 63, 25, 46, 10, , 2
2023/3/18, 69, 23, 41, 5, , 2
2023/3/19, 59, 26, 44, 6, , 2
2023/3/20, 59, 20, 14, 14, , 1
2023/3/21, 50, 16, 12, 11, , 1
2023/3/22, 48, 18, 13, 11, , 1
2023/3/23, 57, 23, 26, 10, , 1
2023/3/24, 72, 21, 27, 5, , 1
2023/3/25, 58, 8, 27, 6, , 2
2023/3/26, 30, 15, 34, 6, , 2
2023/3/27, 40, 13, 40, 7, , 2
2023/3/28, 41, 21, 42, 8, , 2
2023/3/29, 58, 15, 37, 9, , 2
2023/3/30, 52, 13, 40, 8, , 2
2023/3/31, 46, 17, 41, 7, , 2
2022/10/1, 38, 17, 26, 4, , 1
2022/10/2, 45, 13, 25, 5, 1, 1
2022/10/3, 44, 20, 35, 12, 1, 2
2022/10/4, 60, 26, 34, 9, 1, 2
2022/10/5, 68, 19, 41, 3, 1, 1
2022/10/6, 46, 16, 39, 4, 1, 1
2022/10/7, 40, 21, 42, 4, 1, 2
2022/10/8, 59, 30, 53, 4, 1, 2
2022/10/9, 66, 27, 41, 7, 1, 2
2022/10/10, 53, 34, 55, 13, 1, 2
2022/10/11, 61, 31, 61, 17, 1, 2
2022/10/12, 65, 28, 64, 12, 1, 2
2022/10/13, 61, 33, 67, 8, 1, 2
2022/10/14, 63, 32, 72, 11, 1, 3
2022/10/15, 71, 35, 57, 7, 2, 3
2022/10/16, 70, 48, 46, 5, 2, 3
2022/10/17, 69, 37, 43, 5, , 3
2022/10/18, 81, 26, 41, 7, 1, 3
2022/10/19, 59, 30, 37, 6, , 1
2022/10/20, 49, 26, 41, 7, , 1
2022/10/21, 50, 27, 55, 14, 1, 2
2022/10/22, 61, 27, 49, 8, 1, 2
2022/10/23, 66, 35, 53, 6, , 2
2022/10/24, 71, 34, 42, 6, , 2
2022/10/25, 55, 27, 42, 6, , 1
2022/10/26, 48, 22, 39, 6, , 2
2022/10/27, 44, 29, 68, 6, 1, 2
2022/10/28, 59, 27, 54, 7, 1, 2
2022/10/29, 64, 26, 43, 6, 1, 2
2022/10/30, 64, 38, 45, 6, 1, 2
2022/10/31, 69, 28, 40, 4, 1, 2
2022/11/1, 59, 5, 30, 3, , 1
2022/11/2, 19, 7, 30, 9, , 2
2022/11/3, 27, 19, 40, 9, , 2
2022/11/4, 57, 20, 32, 7, , 2
2022/11/5, 47, 16, 25, 7, , 2
2022/11/6, 53, 11, 20, 9, , 2
2022/11/7, 33, 13, 24, 7, , 2
2022/11/8, 46, 19, 45, 6, , 2
2022/11/9, 56, 19, 36, 9, , 2
2022/11/10, 53, 14, 30, 9, , 1
2022/11/11, 45, 14, 31, 10, , 2
2022/11/12, 47, 25, 53, 9, , 2
2022/11/13, 74, 24, 53, 5, , 2
2022/11/14, 64, 25, 46, 5, , 2
2022/11/15, 59, 23, 42, 6, , 2
2022/11/16, 63, 22, 39, 8, , 2
2022/11/17, 58, 19, 44, 8, , 2
2022/11/18, 58, 23, 55, 6, , 1
2022/11/19, 60, 28, 50, 5, , 2
2022/11/20, 73, 19, 42, 6, , 1
2022/11/21, 55, 19, 36, 6, , 2
2022/11/22, 56, 13, 26, 7, 2, 1
2022/11/23, 44, 15, 30, 6, 2, 1
2022/11/24, 46, 11, 30, 7, 2, 2
2022/11/25, 44, 6, 23, 7, 2, 2
2022/11/26, 22, 29, 43, 7, 2, 2
2022/11/27, 65, 22, 32, 14, 2, 1
2022/11/28, 55, 13, 20, 10, 2, 
2022/11/29, 34, 18, 10, 10, 2, 2
2022/11/30, 44, 12, 8, 8, 1, 2
2022/12/1, 29, 12, 14, 10, 2, 1
2022/12/2, 29, 16, 16, 13, 2, 1
2022/12/3, 44, 16, 19, 12, 2, 1
2022/12/4, 44, 16, 14, 11, 1, 2
2022/12/5, 38, 14, 21, 10, 2, 2
2022/12/6, 43, 15, 31, 9, 1, 2
2022/12/7, 44, 23, 43, 18, 2, 2
2022/12/8, 62, 28, 31, 16, 2, 2
2022/12/9, 71, 21, 36, 7, 1, 1
2022/12/10, 61, 31, 29, 7, 2, 2
2022/12/11, 78, 33, 24, 7, 2, 4
2022/12/12, 89, 33, 23, 8, 2, 3
2022/12/13, 90, 8, 22, 8, 1, 2
2022/12/14, 38, 6, 17, 9, , 2
2022/12/15, 20, 6, 18, 9, , 2
2022/12/16, 20, 28, 34, 4, , 2
2022/12/17, 72, 23, 31, 4, 1, 2
2022/12/18, 44, 21, 35, 15, 1, 2
2022/12/19, 44, 22, 39, 11, , 1
2022/12/20, 51, 27, 39, 15, , 2
2022/12/21, 63, 26, 42, 15, , 3
2022/12/22, 62, 30, 39, 14, , 3
2022/12/23, 62, 26, 40, 19, , 3
2022/12/24, 58, 30, 47, 23, 1, 3
2022/12/25, 69, 30, 54, 13, 1, 2
2022/12/26, 65, 31, 50, 12, 1, 2
2022/12/27, 68, 36, 54, 9, 1, 3
2022/12/28, 79, 53, 39, 12, 1, 4
2022/12/29, 125, 41, 35, 8, , 4
2022/12/30, 106, 26, 39, 8, , 4
2022/12/31, 70, 26, 27, 7, , 4
2023/1/1, 74, 30, 36, 7, , 3
2022/7/1, 17, 15, 25, , , 3
2022/7/2, 23, 23, 20, 3, , 2
2022/7/3, 42, 19, 18, 5, , 3
2022/7/4, 40, 17, 17, 7, , 3
2022/7/5, 35, 14, 17, 11, , 3
2022/7/6, 32, 12, 15, 11, , 3
2022/7/7, 22, 8, 22, 3, , 3
2022/7/8, 18, 9, 16, 2, 1, 2
2022/7/9, 15, 8, 19, 2, 1, 3
